unique_id,ds,cutoff,yhat,y
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:30:00,1.7069504,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:30:00,1.6926272,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:30:00,1.6648841,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:30:00,1.6784167,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:36:00,2026-05-11 22:33:00,1.6535532,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:39:00,2026-05-11 22:33:00,1.6169686,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:42:00,2026-05-11 22:33:00,1.5658197,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:45:00,2026-05-11 22:33:00,1.5806903,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:48:00,2026-05-11 22:33:00,1.6211619,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:33:00,1.6480153,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:33:00,1.6183009,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:33:00,1.6031932,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:33:00,1.6421895,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:33:00,1.6515491,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:33:00,1.7266709,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:33:00,1.7122974,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:33:00,1.6912258,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:33:00,1.6971173,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:33:00,1.7164402,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:33:00,1.7158762,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:33:00,1.7250402,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:33:00,1.7045573,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:33:00,1.6778919,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:33:00,1.6959615,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:39:00,2026-05-11 22:36:00,1.6688434,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:42:00,2026-05-11 22:36:00,1.6216527,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:45:00,2026-05-11 22:36:00,1.5742438,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:48:00,2026-05-11 22:36:00,1.594483,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:36:00,1.6343411,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:36:00,1.6588236,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:36:00,1.6335593,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:36:00,1.615159,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:36:00,1.6515958,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:36:00,1.6606507,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:36:00,1.7352427,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:36:00,1.7208446,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:36:00,1.6993566,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:36:00,1.7052606,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:36:00,1.7263565,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:36:00,1.726195,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:36:00,1.7364533,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:36:00,1.7159874,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:36:00,1.6936729,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:36:00,1.7139103,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:42:00,2026-05-11 22:39:00,1.6217769,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:45:00,2026-05-11 22:39:00,1.5953147,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:48:00,2026-05-11 22:39:00,1.556797,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:39:00,1.5693291,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:39:00,1.6052997,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:39:00,1.6324958,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:39:00,1.605991,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:39:00,1.5899745,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:39:00,1.6273574,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:39:00,1.6336607,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:39:00,1.7049704,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:39:00,1.6885412,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:39:00,1.670851,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:39:00,1.6722629,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:39:00,1.6868035,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:39:00,1.6845722,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:39:00,1.6880958,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:39:00,1.676002,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:39:00,1.6541312,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:39:00,1.6691892,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:45:00,2026-05-11 22:42:00,1.651593,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:48:00,2026-05-11 22:42:00,1.620946,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:42:00,1.57957,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:42:00,1.5956267,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:42:00,1.636118,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:42:00,1.6615642,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:42:00,1.634669,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:42:00,1.6180828,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:42:00,1.6597655,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:42:00,1.6701397,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:42:00,1.7435455,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:42:00,1.7267513,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:42:00,1.7050498,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:42:00,1.7080176,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:42:00,1.7278247,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:42:00,1.7248938,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:42:00,1.7281923,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:42:00,1.7137445,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:42:00,1.6883473,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:42:00,1.7012992,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:48:00,2026-05-11 22:45:00,1.6351125,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:45:00,1.6044464,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:45:00,1.5617,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:45:00,1.5775772,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:45:00,1.6175025,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:45:00,1.6429386,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:45:00,1.618845,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:45:00,1.6055006,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:45:00,1.6460025,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:45:00,1.656842,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:45:00,1.7257903,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:45:00,1.7086675,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:45:00,1.6864333,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:45:00,1.690973,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:45:00,1.7101045,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:45:00,1.7062833,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:45:00,1.7085314,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:45:00,1.6930381,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:45:00,1.6670493,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:45:00,2026-05-11 22:45:00,1.6821263,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:51:00,2026-05-11 22:48:00,1.6797112,1.74
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:48:00,1.6196657,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:48:00,1.5558126,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:48:00,1.5757111,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:48:00,1.6265632,1.7
