unique_id,ds,y,IR_A,IY_A,IB_A,VRY_kV,VYB_kV,VBR_kV,avg_current,current_imbalance_pct,avg_voltage,voltage_imbalance_pct,tod_sin,tod_cos,hour,minute,day_of_week,is_weekend
EP_FD03,2026-06-21 23:15:00,0.327,12.73,12.53,12.41,11.235,11.102,11.106,12.556666666666667,1.3804088133793506,11.147666666666666,0.783422539843915,-0.19509032201612872,0.9807852804032303,23.0,15.0,6.0,1.0
EP_FD03,2026-06-21 23:18:00,0.2553,16.75,16.27,15.85,11.227,11.085,11.063,16.29,2.8238182934315583,11.125,0.9168539325842725,-0.18223552549214783,0.9832549075639545,23.0,18.0,6.0,1.0
EP_FD03,2026-06-21 23:21:00,0.2309,16.67,16.17,15.71,11.22,11.114,11.051,16.183333333333334,3.007209062821842,11.128333333333336,0.8237232289950426,-0.16934950384902406,0.9855560590580779,23.0,21.0,6.0,1.0
EP_FD03,2026-06-21 23:24:00,0.2626,18.59,17.56,17.53,11.274,11.208,11.098,17.893333333333334,3.8934426229508126,11.193333333333333,0.8516974389517504,-0.15643446504023112,0.9876883405951377,23.0,24.0,6.0,1.0
EP_FD03,2026-06-21 23:27:00,0.2738,18.06,17.49,17.68,11.339,11.146,11.092,17.743333333333332,1.784707871501032,11.192333333333332,1.310420823778196,-0.14349262199117946,0.9896513868196702,23.0,27.0,6.0,1.0
EP_FD03,2026-06-21 23:30:00,0.2149,13.86,13.04,13.26,11.322,11.25,11.243,13.386666666666665,3.5358565737051886,11.271666666666667,0.4465473902114388,-0.13052619222005168,0.9914448613738104,23.0,30.0,6.0,1.0
EP_FD03,2026-06-21 23:33:00,0.2897,14.0,13.91,13.87,11.247,11.246,11.172,13.926666666666668,0.5265677357587293,11.22166666666667,0.4425961681271534,-0.11753739745783766,0.9930684569549263,23.0,33.0,6.0,1.0
EP_FD03,2026-06-21 23:36:00,0.3251,14.11,13.44,13.84,11.081,11.058,11.123,13.796666666666667,2.5851654989127857,11.087333333333333,0.32168841320424973,-0.10452846326765342,0.9945218953682733,23.0,36.0,6.0,1.0
EP_FD03,2026-06-21 23:39:00,0.3018,18.82,19.12,19.38,11.337,11.234,11.16,19.106666666666666,1.5003489183530982,11.243666666666664,0.8300969434644883,-0.09150161866340314,0.9958049275746617,23.0,39.0,6.0,1.0
EP_FD03,2026-06-21 23:42:00,0.2584,18.29,18.94,19.29,11.304,11.208,11.26,18.84,2.919320594479834,11.257333333333333,0.43823285562003933,-0.07845909572784562,0.996917333733128,23.0,42.0,6.0,1.0
EP_FD03,2026-06-21 23:45:00,0.3071,15.2,14.35,15.39,11.293,11.219,11.136,14.979999999999999,4.205607476635508,11.216,0.7132667617689022,-0.0654031292301428,0.9978589232386035,23.0,45.0,6.0,1.0
EP_FD03,2026-06-21 23:48:00,0.3524,18.77,17.74,18.26,11.169,11.074,11.059,18.256666666666664,2.8300164323534736,11.100666666666667,0.6155786439252899,-0.05233595624294348,0.9986295347545739,23.0,48.0,6.0,1.0
EP_FD03,2026-06-21 23:51:00,0.4425,18.99,18.44,18.5,11.223,11.191,11.105,18.643333333333334,1.8594671911317575,11.173000000000002,0.6086100420657065,-0.039259815759069075,0.9992290362407229,23.0,51.0,6.0,1.0
EP_FD03,2026-06-21 23:54:00,0.3588,16.11,16.63,17.78,11.32,11.183,11.233,16.84,5.581947743467941,11.245333333333335,0.6639791320844102,-0.026176948307874433,0.9996573249755573,23.0,54.0,6.0,1.0
EP_FD03,2026-06-21 23:57:00,0.3092,16.08,16.85,18.04,11.258,11.199,11.146,16.99,6.180105944673342,11.201,0.5088831354343237,-0.013089595571344759,0.999914327574007,23.0,57.0,6.0,1.0
EP_FD03,2026-06-22 00:00:00,0.35255,23.38,21.42,22.7,11.021,11.023,11.071,22.5,4.799999999999993,11.038333333333334,0.29593839649704723,0.0,1.0,0.0,0.0,0.0,0.0
EP_FD03,2026-06-22 00:03:00,0.3959,23.33,21.66,22.55,11.104,11.019,10.996,22.513333333333332,3.7903464613562265,11.039666666666667,0.5827470636190587,0.01308959557134444,0.999914327574007,0.0,3.0,0.0,0.0
EP_FD03,2026-06-22 00:06:00,0.3994,23.62,22.1,23.12,10.955,11.009,11.031,22.94666666666667,3.689715281812903,10.998333333333333,0.393999090771326,0.02617694830787315,0.9996573249755573,0.0,6.0,0.0,0.0
EP_FD03,2026-06-22 00:09:00,0.4802,24.61,23.99,24.6,11.086,11.04,10.958,24.399999999999995,1.6803278688524454,11.027999999999999,0.6347479143996964,0.03925981575906861,0.9992290362407229,0.0,9.0,0.0,0.0
EP_FD03,2026-06-22 00:12:00,0.4006,24.48,23.32,25.16,11.044,11.03,11.009,24.319999999999997,4.111842105263144,11.027666666666667,0.16927122691412255,0.05233595624294383,0.9986295347545738,0.0,12.0,0.0,0.0
EP_FD03,2026-06-22 00:15:00,0.3823,26.26,27.28,27.37,10.993,10.965,10.984,26.970000000000002,2.63255469039674,10.980666666666666,0.14267500455345403,0.06540312923014306,0.9978589232386035,0.0,15.0,0.0,0.0
EP_FD03,2026-06-22 00:18:00,0.3784,26.33,27.17,27.6,10.976,10.885,10.973,27.03333333333333,2.601726263871763,10.944666666666668,0.5451665956021368,0.07845909572784494,0.996917333733128,0.0,18.0,0.0,0.0
EP_FD03,2026-06-22 00:21:00,0.4872,27.56,25.07,29.94,10.966,10.881,11.014,27.52333333333333,8.913649025069626,10.953666666666669,0.6634003834332651,0.09150161866340237,0.9958049275746618,0.0,21.0,0.0,0.0
EP_FD03,2026-06-22 00:24:00,0.3725,26.71,26.31,29.56,11.109,10.945,10.984,27.526666666666667,7.38677645919108,11.012666666666668,0.8747502875476606,0.10452846326765346,0.9945218953682733,0.0,24.0,0.0,0.0
EP_FD03,2026-06-22 00:27:00,0.394,26.49,26.12,29.9,11.177,11.028,10.991,27.50333333333333,8.71409526118047,11.065333333333333,1.0091577298469667,0.11753739745783764,0.9930684569549263,0.0,27.0,0.0,0.0
EP_FD03,2026-06-22 00:30:00,0.2974,22.12,20.01,21.45,11.136,11.014,10.965,21.19333333333333,5.583516829191555,11.038333333333332,0.884795409935078,0.13052619222005157,0.9914448613738104,0.0,30.0,0.0,0.0
EP_FD03,2026-06-22 00:33:00,0.418,22.16,20.63,21.12,11.155,10.994,10.975,21.30333333333333,4.021279924894395,11.041333333333334,1.0294650404540386,0.14349262199117932,0.9896513868196702,0.0,33.0,0.0,0.0
EP_FD03,2026-06-22 00:36:00,0.5237,23.83,22.22,23.77,11.095,11.044,10.973,23.27333333333333,4.5259238040675935,11.037333333333335,0.582870258516554,0.15643446504023087,0.9876883405951378,0.0,36.0,0.0,0.0
