unique_id,ds,y,ir,iy,ib,vry,vyb,vbr,avg_current,current_imbalance_pct,avg_voltage,voltage_imbalance_pct,tod_sin,tod_cos,hour,minute,day_of_week,is_weekend
EP_FD01,2026-05-11 01:06:00,1.49,82.9,81.7,79.5,10.8,10.7,10.8,81.36666666666667,2.294141745186408,10.766666666666666,0.6191950464396263,0.28401534470392265,0.958819734868193,1.0,6.0,0.0,0.0
EP_FD01,2026-05-11 01:09:00,1.45,80.4,78.7,77.0,10.8,10.7,10.8,78.7,2.160101651842443,10.766666666666666,0.6191950464396263,0.29654157497557093,0.9550199444571866,1.0,9.0,0.0,0.0
EP_FD01,2026-05-11 01:12:00,1.5,81.2,80.3,79.0,10.8,10.7,10.8,80.16666666666667,1.4553014553014612,10.766666666666666,0.6191950464396263,0.3090169943749474,0.9510565162951535,1.0,12.0,0.0,0.0
EP_FD01,2026-05-11 01:15:00,1.55,83.0,83.6,82.5,10.8,10.7,10.8,83.03333333333333,0.682456844640702,10.766666666666666,0.6191950464396263,0.3214394653031616,0.9469301294951057,1.0,15.0,0.0,0.0
EP_FD01,2026-05-11 01:18:00,1.51,81.9,80.5,79.6,10.8,10.8,10.8,80.66666666666667,1.5289256198347119,10.800000000000002,1.644774851296528e-14,0.33380685923377096,0.9426414910921784,1.0,18.0,0.0,0.0
EP_FD01,2026-05-11 01:21:00,1.51,81.4,81.0,79.0,10.8,10.8,10.8,80.46666666666667,1.822700911350458,10.800000000000002,1.644774851296528e-14,0.34611705707749296,0.9381913359224842,1.0,21.0,0.0,0.0
EP_FD01,2026-05-11 01:24:00,1.52,81.9,81.6,80.3,10.8,10.7,10.8,81.26666666666667,1.18949958982773,10.766666666666666,0.6191950464396263,0.3583679495453002,0.9335804264972017,1.0,24.0,0.0,0.0
EP_FD01,2026-05-11 01:27:00,1.52,82.4,81.9,81.0,10.8,10.7,10.8,81.76666666666667,0.9376273950264971,10.766666666666666,0.6191950464396263,0.3705574375098362,0.9288095528719242,1.0,27.0,0.0,0.0
EP_FD01,2026-05-11 01:30:00,1.52,82.6,80.6,79.5,10.8,10.8,10.8,80.89999999999999,2.1013597033374576,10.800000000000002,1.644774851296528e-14,0.3826834323650898,0.9238795325112867,1.0,30.0,0.0,0.0
EP_FD01,2026-05-11 01:33:00,1.45,78.6,77.5,76.8,10.8,10.7,10.8,77.63333333333333,1.2451696006869928,10.766666666666666,0.6191950464396263,0.39474385638426723,0.9187912101488983,1.0,33.0,0.0,0.0
EP_FD01,2026-05-11 01:36:00,1.47,78.7,78.1,76.2,10.8,10.7,10.7,77.66666666666667,1.8884120171673844,10.733333333333334,0.621118012422358,0.40673664307580015,0.9135454576426009,1.0,36.0,0.0,0.0
EP_FD01,2026-05-11 01:39:00,1.47,79.9,79.6,77.5,10.8,10.7,10.8,79.0,1.8987341772151898,10.766666666666666,0.6191950464396263,0.418659737537428,0.9081431738250814,1.0,39.0,0.0,0.0
EP_FD01,2026-05-11 01:42:00,1.45,78.3,77.5,75.3,10.8,10.7,10.8,77.03333333333335,2.250108178277821,10.766666666666666,0.6191950464396263,0.4305110968082951,0.9025852843498606,1.0,42.0,0.0,0.0
EP_FD01,2026-05-11 01:45:00,1.44,78.5,78.1,76.2,10.9,10.8,10.9,77.60000000000001,1.8041237113402133,10.866666666666667,0.6134969325153352,0.4422886902190013,0.8968727415326883,1.0,45.0,0.0,0.0
EP_FD01,2026-05-11 01:48:00,1.4,76.3,75.1,73.1,10.9,10.8,10.9,74.83333333333333,2.3162583518930973,10.866666666666667,0.6134969325153352,0.45399049973954675,0.8910065241883679,1.0,48.0,0.0,0.0
EP_FD01,2026-05-11 01:51:00,1.44,77.3,78.1,77.0,10.8,10.8,10.9,77.46666666666665,0.8175559380378744,10.833333333333334,0.6153846153846132,0.4656145203251114,0.8849876374630419,1.0,51.0,0.0,0.0
EP_FD01,2026-05-11 01:54:00,1.39,74.0,73.6,73.4,10.8,10.8,10.8,73.66666666666667,0.452488687782799,10.800000000000002,1.644774851296528e-14,0.4771587602596084,0.8788171126619654,1.0,54.0,0.0,0.0
EP_FD01,2026-05-11 01:57:00,1.39,75.8,74.6,72.6,10.8,10.8,10.9,74.33333333333333,2.331838565022423,10.833333333333334,0.6153846153846132,0.4886212414969549,0.8724960070727972,1.0,57.0,0.0,0.0
EP_FD01,2026-05-11 02:00:00,1.39,75.5,74.6,72.3,10.9,10.8,10.9,74.13333333333333,2.4730215827338067,10.866666666666667,0.6134969325153352,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0
EP_FD01,2026-05-11 02:03:00,1.41,74.9,74.6,73.0,10.8,10.8,10.9,74.16666666666667,1.5730337078651748,10.833333333333334,0.6153846153846132,0.511293086077052,0.8594064115014527,2.0,3.0,0.0,0.0
EP_FD01,2026-05-11 02:06:00,1.46,79.0,79.1,75.3,10.9,10.8,10.9,77.8,3.2133676092544987,10.866666666666667,0.6134969325153352,0.5224985647159488,0.8526401643540922,2.0,6.0,0.0,0.0
EP_FD01,2026-05-11 02:09:00,1.37,74.1,73.0,71.0,10.9,10.8,10.9,72.7,2.338376891334254,10.866666666666667,0.6134969325153352,0.5336145159156115,0.8457278217039733,2.0,9.0,0.0,0.0
EP_FD01,2026-05-11 02:12:00,1.37,74.6,73.3,71.3,10.9,10.8,10.8,73.06666666666666,2.417883211678831,10.833333333333334,0.6153846153846132,0.5446390350150271,0.838670567945424,2.0,12.0,0.0,0.0
EP_FD01,2026-05-11 02:15:00,1.4,76.3,76.1,73.9,10.9,10.8,10.9,75.43333333333332,2.0326999558108496,10.866666666666667,0.6134969325153352,0.5555702330196022,0.8314696123025452,2.0,15.0,0.0,0.0
EP_FD01,2026-05-11 02:18:00,1.4,75.2,73.8,72.8,10.9,10.8,10.9,73.93333333333334,1.7132551848512159,10.866666666666667,0.6134969325153352,0.5664062369248328,0.8241261886220157,2.0,18.0,0.0,0.0
EP_FD01,2026-05-11 02:21:00,1.38,74.2,75.2,71.3,10.9,10.8,10.9,73.56666666666666,3.081105573176256,10.866666666666667,0.6134969325153352,0.5771451900372336,0.8166415551616789,2.0,21.0,0.0,0.0
EP_FD01,2026-05-11 02:24:00,1.39,75.0,73.4,72.0,10.9,10.8,10.9,73.46666666666667,2.0871143375680554,10.866666666666667,0.6134969325153352,0.5877852522924731,0.8090169943749475,2.0,24.0,0.0,0.0
EP_FD01,2026-05-11 02:27:00,1.41,75.8,75.8,73.5,10.9,10.9,10.9,75.03333333333333,2.043536206130606,10.9,0.0,0.5983246005706591,0.8012538126910607,2.0,27.0,0.0,0.0
EP_FD01,2026-05-11 02:30:00,1.4,75.1,75.9,71.4,10.9,10.8,10.9,74.13333333333334,3.6870503597122313,10.866666666666667,0.6134969325153352,0.6087614290087207,0.7933533402912352,2.0,30.0,0.0,0.0
EP_FD01,2026-05-11 02:33:00,1.37,74.1,74.5,70.7,10.9,10.9,10.9,73.10000000000001,3.2831737346101306,10.9,0.0,0.619093949309834,0.785316930880745,2.0,33.0,0.0,0.0
